,pitch_name
4157,Cutter
4158,Split-Finger
4159,4-Seam Fastball
4160,Curveball
4161,4-Seam Fastball
4162,Cutter
4163,4-Seam Fastball
4164,Curveball
4165,Curveball
4166,4-Seam Fastball
4167,Curveball
4168,Cutter
4169,Curveball
4170,4-Seam Fastball
4171,4-Seam Fastball
4172,Curveball
4173,Curveball
4174,4-Seam Fastball
4175,4-Seam Fastball
4176,Curveball
4177,4-Seam Fastball
4178,Split-Finger
4179,Curveball
4180,Cutter
4181,Cutter
4182,Split-Finger
4183,Slider
4184,Cutter
4185,4-Seam Fastball
4186,4-Seam Fastball
4187,4-Seam Fastball
4188,Split-Finger
4189,Curveball
4190,4-Seam Fastball
4191,Cutter
4192,4-Seam Fastball
4193,Split-Finger
4194,Curveball
4195,4-Seam Fastball
4196,4-Seam Fastball
4197,4-Seam Fastball
4198,4-Seam Fastball
4199,4-Seam Fastball
4200,Cutter
4201,Split-Finger
4202,Curveball
4203,Split-Finger
4204,4-Seam Fastball
4205,4-Seam Fastball
4206,Split-Finger
4207,4-Seam Fastball
4208,Cutter
4209,Cutter
4210,Slider
4211,Curveball
4212,4-Seam Fastball
4213,4-Seam Fastball
4214,Curveball
4215,4-Seam Fastball
4216,Split-Finger
4217,4-Seam Fastball
4218,Cutter
4219,Cutter
4220,Slider
4221,4-Seam Fastball
4222,Split-Finger
4223,Curveball
4224,4-Seam Fastball
4225,Slider
4226,Slider
4227,4-Seam Fastball
4228,Split-Finger
4229,Cutter
4230,Curveball
4231,4-Seam Fastball
4232,Split-Finger
4233,Slider
4234,4-Seam Fastball
4235,Cutter
4236,Curveball
4237,4-Seam Fastball
4238,Split-Finger
4239,Split-Finger
4240,Curveball
4241,Curveball
4242,Slider
4243,4-Seam Fastball
4244,4-Seam Fastball
4245,Curveball
4246,Curveball
4247,4-Seam Fastball
4248,Split-Finger
4249,4-Seam Fastball
4250,Split-Finger
4251,4-Seam Fastball
4252,4-Seam Fastball
4253,4-Seam Fastball
4254,Curveball
4255,Split-Finger
4256,Split-Finger
4257,4-Seam Fastball
4258,Slider
4259,4-Seam Fastball
4260,Split-Finger
4261,Slider
4262,4-Seam Fastball
4263,Split-Finger
4264,Split-Finger
4265,Slider
4266,Curveball
4267,4-Seam Fastball
4268,Split-Finger
4269,Curveball
4270,Slider
4271,Split-Finger
4272,Slider
4273,Curveball
4274,Slider
4275,Split-Finger
4276,Curveball
4277,4-Seam Fastball
4278,Curveball
4279,4-Seam Fastball
4280,Cutter
4281,Curveball
4282,4-Seam Fastball
4283,Split-Finger
4284,Slider
4285,4-Seam Fastball
4286,Slider
4287,Slider
4288,4-Seam Fastball
4289,4-Seam Fastball
4290,4-Seam Fastball
4291,Curveball
4292,Cutter
4293,Cutter
4294,Slider
4295,4-Seam Fastball
4296,Curveball
4297,Split-Finger
4298,4-Seam Fastball
4299,Slider
4300,Curveball
4301,Slider
4302,Slider
4303,4-Seam Fastball
4304,Split-Finger
4305,Cutter
4306,Curveball
4307,4-Seam Fastball
4308,Curveball
4309,Curveball
4310,4-Seam Fastball
4311,Split-Finger
4312,Cutter
4313,Slider
4314,4-Seam Fastball
4315,Curveball
4316,Slider
4317,4-Seam Fastball
4318,Curveball
4319,Curveball
4320,Curveball
4321,4-Seam Fastball
4322,Split-Finger
4323,Cutter
4324,4-Seam Fastball
4325,4-Seam Fastball
4326,Curveball
4327,4-Seam Fastball
4328,Curveball
4329,Split-Finger
4330,Curveball
4331,4-Seam Fastball
4332,Curveball
4333,4-Seam Fastball
4334,Curveball
4335,Curveball
4336,Cutter
4337,Split-Finger
4338,4-Seam Fastball
4339,Curveball
4340,Split-Finger
4341,Slider
4342,Cutter
4343,Cutter
4344,4-Seam Fastball
4345,Cutter
4346,Split-Finger
4347,4-Seam Fastball
4348,4-Seam Fastball
4349,Curveball
4350,4-Seam Fastball
4351,Cutter
4352,4-Seam Fastball
4353,4-Seam Fastball
4354,Cutter
4355,4-Seam Fastball
4356,4-Seam Fastball
4357,4-Seam Fastball
4358,Cutter
4359,Split-Finger
4360,Cutter
4361,4-Seam Fastball
4362,Slider
4363,4-Seam Fastball
4364,4-Seam Fastball
4365,4-Seam Fastball
4366,4-Seam Fastball
4367,4-Seam Fastball
4368,4-Seam Fastball
4369,Split-Finger
4370,Slider
4371,4-Seam Fastball
4372,4-Seam Fastball
4373,Curveball
4374,Cutter
4375,4-Seam Fastball
4376,Curveball
4377,Curveball
4378,Split-Finger
4379,4-Seam Fastball
4380,Split-Finger
4381,Split-Finger
4382,Cutter
4383,Curveball
4384,4-Seam Fastball
4385,4-Seam Fastball
4386,Slider
4387,4-Seam Fastball
4388,Slider
4389,Slider
4390,4-Seam Fastball
4391,Curveball
4392,Split-Finger
4393,4-Seam Fastball
4394,Slider
4395,Slider
4396,Curveball
4397,4-Seam Fastball
4398,Curveball
4399,4-Seam Fastball
4400,Split-Finger
4401,4-Seam Fastball
4402,Slider
4403,Curveball
4404,Slider
4405,4-Seam Fastball
4406,Slider
4407,Slider
4408,Slider
4409,4-Seam Fastball
4410,Curveball
4411,4-Seam Fastball
4412,Slider
4413,4-Seam Fastball
4414,Curveball
4415,4-Seam Fastball
4416,Cutter
4417,Cutter
4418,Split-Finger
4419,4-Seam Fastball
4420,4-Seam Fastball
4421,Curveball
4422,Curveball
4423,Slider
4424,Slider
4425,4-Seam Fastball
4426,Curveball
4427,Curveball
4428,4-Seam Fastball
4429,Cutter
4430,4-Seam Fastball
4431,Curveball
4432,Slider
4433,Slider
4434,4-Seam Fastball
4435,Slider
4436,4-Seam Fastball
4437,4-Seam Fastball
4438,4-Seam Fastball
4439,4-Seam Fastball
4440,Curveball
4441,4-Seam Fastball
4442,4-Seam Fastball
4443,Slider
4444,Slider
4445,4-Seam Fastball
4446,Cutter
4447,Curveball
4448,Split-Finger
4449,4-Seam Fastball
4450,Cutter
4451,Slider
4452,4-Seam Fastball
4453,Curveball
4454,4-Seam Fastball
4455,4-Seam Fastball
4456,Slider
4457,Slider
4458,4-Seam Fastball
4459,Curveball
4460,4-Seam Fastball
4461,4-Seam Fastball
4462,Split-Finger
4463,4-Seam Fastball
4464,Slider
4465,Slider
4466,4-Seam Fastball
4467,Curveball
4468,4-Seam Fastball
4469,Slider
4470,4-Seam Fastball
4471,Split-Finger
4472,Split-Finger
4473,4-Seam Fastball
4474,4-Seam Fastball
4475,4-Seam Fastball
4476,Slider
4477,Slider
4478,Split-Finger
4479,4-Seam Fastball
4480,4-Seam Fastball
4481,4-Seam Fastball
4482,Split-Finger
4483,Split-Finger
4484,Curveball
4485,Cutter
4486,4-Seam Fastball
4487,Cutter
4488,4-Seam Fastball
4489,4-Seam Fastball
4490,4-Seam Fastball
4491,4-Seam Fastball
4492,Curveball
4493,Curveball
4494,4-Seam Fastball
4495,Split-Finger
4496,Slider
4497,Split-Finger
4498,4-Seam Fastball
4499,Curveball
4500,4-Seam Fastball
4501,Slider
4502,4-Seam Fastball
4503,Slider
4504,4-Seam Fastball
4505,4-Seam Fastball
4506,Split-Finger
4507,4-Seam Fastball
4508,Curveball
4509,4-Seam Fastball
4510,Split-Finger
4511,Split-Finger
4512,Slider
4513,Curveball
4514,Split-Finger
4515,4-Seam Fastball
4516,Slider
4517,4-Seam Fastball
4518,Curveball
4519,Curveball
4520,4-Seam Fastball
4521,Curveball
4522,Split-Finger
4523,Slider
4524,4-Seam Fastball
4525,4-Seam Fastball
4526,Slider
4527,4-Seam Fastball
4528,4-Seam Fastball
4529,4-Seam Fastball
4530,Split-Finger
4531,4-Seam Fastball
4532,Slider
4533,Slider
4534,Curveball
4535,Slider
4536,4-Seam Fastball
4537,Slider
4538,4-Seam Fastball
4539,Split-Finger
4540,Curveball
4541,Split-Finger
4542,Slider
4543,Split-Finger
4544,Slider
4545,Slider
4546,Curveball
4547,Curveball
4548,Curveball
4549,4-Seam Fastball
4550,Split-Finger
4551,Curveball
4552,4-Seam Fastball
4553,4-Seam Fastball
4554,Curveball
4555,4-Seam Fastball
4556,4-Seam Fastball
4557,Slider
4558,Slider
4559,Slider
4560,Split-Finger
4561,Curveball
4562,4-Seam Fastball
4563,Curveball
4564,Split-Finger
4565,Curveball
4566,4-Seam Fastball
4567,Curveball
4568,Split-Finger
4569,4-Seam Fastball
4570,4-Seam Fastball
4571,Curveball
4572,Split-Finger
4573,Cutter
4574,Curveball
4575,4-Seam Fastball
4576,Split-Finger
4577,Cutter
4578,4-Seam Fastball
4579,4-Seam Fastball
4580,Curveball
4581,4-Seam Fastball
4582,4-Seam Fastball
4583,4-Seam Fastball
4584,Cutter
4585,Curveball
4586,Split-Finger
4587,Curveball
4588,Cutter
4589,Split-Finger
4590,Cutter
4591,Curveball
4592,4-Seam Fastball
4593,Split-Finger
4594,Cutter
4595,4-Seam Fastball
4596,4-Seam Fastball
4597,Slider
4598,4-Seam Fastball
4599,Curveball
4600,Curveball
4601,Split-Finger
4602,Curveball
4603,Curveball
4604,Curveball
4605,Curveball
4606,Slider
4607,4-Seam Fastball
4608,4-Seam Fastball
4609,Curveball
4610,Cutter
4611,Split-Finger
4612,Curveball
4613,Cutter
4614,4-Seam Fastball
4615,Split-Finger
4616,Curveball
4617,4-Seam Fastball
4618,4-Seam Fastball
4619,4-Seam Fastball
4620,4-Seam Fastball
4621,Cutter
4622,Curveball
4623,4-Seam Fastball
4624,Cutter
4625,4-Seam Fastball
4626,Curveball
4627,4-Seam Fastball
4628,Curveball
4629,Curveball
4630,Split-Finger
4631,Cutter
4632,4-Seam Fastball
4633,4-Seam Fastball
4634,4-Seam Fastball
4635,Slider
4636,4-Seam Fastball
4637,Slider
4638,Curveball
4639,Split-Finger
4640,Cutter
4641,Curveball
4642,Curveball
4643,Split-Finger
4644,4-Seam Fastball
4645,Slider
4646,Slider
4647,4-Seam Fastball
4648,Cutter
4649,Split-Finger
4650,Curveball
4651,4-Seam Fastball
4652,Curveball
4653,Cutter
4654,Curveball
4655,Split-Finger
4656,4-Seam Fastball
4657,Curveball
4658,Curveball
4659,Split-Finger
4660,Split-Finger
4661,Curveball
4662,Slider
4663,Split-Finger
4664,4-Seam Fastball
4665,Cutter
4666,Curveball
4667,4-Seam Fastball
4668,Split-Finger
4669,Cutter
4670,Split-Finger
4671,Slider
4672,Slider
4673,4-Seam Fastball
4674,Slider
4675,Curveball
4676,Curveball
4677,Cutter
4678,4-Seam Fastball
4679,Cutter
4680,Cutter
4681,Curveball
4682,Split-Finger
4683,4-Seam Fastball
4684,Slider
4685,4-Seam Fastball
4686,Curveball
4687,Curveball
4688,Slider
4689,4-Seam Fastball
4690,4-Seam Fastball
4691,Slider
4692,4-Seam Fastball
4693,Curveball
4694,Cutter
4695,Curveball
4696,Curveball
4697,Split-Finger
4698,4-Seam Fastball
4699,4-Seam Fastball
4700,4-Seam Fastball
4701,Slider
4702,4-Seam Fastball
4703,Slider
4704,4-Seam Fastball
4705,Curveball
4706,Cutter
4707,Split-Finger
4708,Split-Finger
4709,Curveball
4710,Curveball
4711,4-Seam Fastball
4712,Cutter
4713,Curveball
4714,4-Seam Fastball
4715,Slider
4716,4-Seam Fastball
4717,4-Seam Fastball
4718,4-Seam Fastball
4719,4-Seam Fastball
4720,Curveball
4721,Curveball
4722,4-Seam Fastball
4723,4-Seam Fastball
4724,Slider
4725,4-Seam Fastball
4726,Curveball
4727,Curveball
4728,Curveball
4729,Split-Finger
4730,4-Seam Fastball
4731,Curveball
4732,Curveball
4733,4-Seam Fastball
4734,Split-Finger
4735,4-Seam Fastball
4736,4-Seam Fastball
4737,Curveball
4738,4-Seam Fastball
4739,Curveball
4740,Curveball
4741,Split-Finger
4742,Cutter
4743,Split-Finger
4744,Curveball
4745,4-Seam Fastball
4746,Curveball
4747,4-Seam Fastball
4748,4-Seam Fastball
4749,Curveball
4750,4-Seam Fastball
4751,4-Seam Fastball
4752,Cutter
4753,Curveball
4754,4-Seam Fastball
4755,Split-Finger
4756,Curveball
4757,Curveball
4758,Split-Finger
4759,Split-Finger
4760,4-Seam Fastball
4761,Curveball
4762,Curveball
4763,4-Seam Fastball
4764,Slider
4765,4-Seam Fastball
4766,4-Seam Fastball
4767,4-Seam Fastball
4768,Split-Finger
4769,Curveball
4770,4-Seam Fastball
4771,Split-Finger
4772,4-Seam Fastball
4773,4-Seam Fastball
4774,4-Seam Fastball
4775,Curveball
4776,Curveball
4777,Cutter
4778,Curveball
4779,Slider
4780,4-Seam Fastball
4781,4-Seam Fastball
4782,4-Seam Fastball
4783,Curveball
4784,Curveball
4785,Slider
4786,Slider
4787,Split-Finger
4788,Slider
4789,4-Seam Fastball
4790,Curveball
4791,4-Seam Fastball
4792,Split-Finger
4793,4-Seam Fastball
4794,4-Seam Fastball
4795,4-Seam Fastball
4796,Curveball
4797,Cutter
4798,Split-Finger
4799,4-Seam Fastball
4800,4-Seam Fastball
4801,4-Seam Fastball
4802,Slider
4803,4-Seam Fastball
4804,Split-Finger
4805,4-Seam Fastball
4806,4-Seam Fastball
4807,Curveball
4808,4-Seam Fastball
4809,Curveball
4810,Split-Finger
4811,Cutter
4812,Curveball
4813,Curveball
4814,Split-Finger
4815,4-Seam Fastball
4816,Slider
4817,Slider
4818,4-Seam Fastball
4819,Split-Finger
4820,4-Seam Fastball
4821,4-Seam Fastball
4822,4-Seam Fastball
4823,Cutter
4824,Curveball
4825,4-Seam Fastball
4826,4-Seam Fastball
4827,4-Seam Fastball
4828,4-Seam Fastball
4829,Cutter
4830,4-Seam Fastball
4831,Curveball
4832,Curveball
4833,Curveball
4834,4-Seam Fastball
4835,Slider
4836,Slider
4837,4-Seam Fastball
4838,Cutter
4839,4-Seam Fastball
4840,Slider
4841,4-Seam Fastball
4842,4-Seam Fastball
4843,4-Seam Fastball
4844,Slider
4845,4-Seam Fastball
4846,4-Seam Fastball
4847,Slider
4848,Cutter
4849,4-Seam Fastball
4850,Split-Finger
4851,Curveball
4852,Curveball
4853,Slider
4854,Cutter
4855,4-Seam Fastball
4856,4-Seam Fastball
4857,4-Seam Fastball
4858,Curveball
4859,Split-Finger
4860,Split-Finger
4861,Cutter
4862,4-Seam Fastball
4863,Curveball
4864,Cutter
4865,Split-Finger
4866,Curveball
4867,4-Seam Fastball
4868,4-Seam Fastball
4869,Slider
4870,Slider
4871,Slider
4872,4-Seam Fastball
4873,Curveball
4874,4-Seam Fastball
4875,Cutter
4876,4-Seam Fastball
4877,Split-Finger
4878,Curveball
4879,Slider
4880,Slider
4881,4-Seam Fastball
4882,4-Seam Fastball
4883,Split-Finger
4884,Cutter
4885,Curveball
4886,Split-Finger
4887,4-Seam Fastball
4888,4-Seam Fastball
4889,Slider
4890,4-Seam Fastball
4891,Curveball
4892,Slider
4893,Slider
4894,Slider
4895,4-Seam Fastball
4896,Slider
4897,Slider
4898,4-Seam Fastball
4899,Curveball
4900,Curveball
4901,Cutter
4902,4-Seam Fastball
4903,Cutter
4904,Curveball
4905,Curveball
4906,Slider
4907,Slider
4908,4-Seam Fastball
4909,Curveball
4910,Curveball
4911,4-Seam Fastball
4912,4-Seam Fastball
4913,Slider
4914,Curveball
4915,Cutter
4916,4-Seam Fastball
4917,Curveball
4918,4-Seam Fastball
4919,Split-Finger
4920,4-Seam Fastball
4921,Slider
4922,Curveball
4923,Curveball
4924,4-Seam Fastball
4925,4-Seam Fastball
4926,Cutter
4927,4-Seam Fastball
4928,Split-Finger
4929,Cutter
4930,Cutter
4931,Cutter
4932,4-Seam Fastball
4933,Slider
4934,Slider
4935,4-Seam Fastball
4936,Split-Finger
4937,4-Seam Fastball
4938,Slider
4939,4-Seam Fastball
4940,4-Seam Fastball
4941,4-Seam Fastball
4942,4-Seam Fastball
4943,Curveball
4944,Curveball
4945,4-Seam Fastball
4946,4-Seam Fastball
4947,Split-Finger
4948,4-Seam Fastball
4949,4-Seam Fastball
4950,Curveball
4951,4-Seam Fastball
4952,Split-Finger
4953,4-Seam Fastball
4954,Split-Finger
4955,4-Seam Fastball
4956,4-Seam Fastball
4957,4-Seam Fastball
4958,Curveball
4959,4-Seam Fastball
4960,4-Seam Fastball
4961,Curveball
4962,4-Seam Fastball
4963,4-Seam Fastball
4964,Cutter
4965,4-Seam Fastball
4966,4-Seam Fastball
4967,4-Seam Fastball
4968,Split-Finger
4969,4-Seam Fastball
4970,Split-Finger
4971,4-Seam Fastball
4972,4-Seam Fastball
4973,Curveball
4974,Cutter
4975,4-Seam Fastball
4976,Slider
4977,Slider
4978,4-Seam Fastball
4979,Cutter
4980,Split-Finger
4981,4-Seam Fastball
4982,Slider
4983,Cutter
4984,Curveball
4985,4-Seam Fastball
4986,Curveball
4987,Curveball
4988,Slider
4989,Slider
4990,Cutter
4991,Split-Finger
4992,4-Seam Fastball
4993,Cutter
4994,Curveball
4995,Curveball
4996,Curveball
4997,4-Seam Fastball
4998,Curveball
4999,Slider
5000,Split-Finger
5001,Slider
5002,Slider
5003,4-Seam Fastball
5004,4-Seam Fastball
5005,Curveball
5006,4-Seam Fastball
5007,Slider
5008,Slider
5009,4-Seam Fastball
5010,Slider
5011,4-Seam Fastball
5012,4-Seam Fastball
5013,Slider
5014,4-Seam Fastball
5015,Cutter
5016,Curveball
5017,4-Seam Fastball
5018,Slider
5019,4-Seam Fastball
5020,Curveball
5021,4-Seam Fastball
5022,Curveball
5023,Split-Finger
5024,Cutter
5025,4-Seam Fastball
5026,Split-Finger
5027,4-Seam Fastball
5028,4-Seam Fastball
5029,4-Seam Fastball
5030,Slider
5031,Split-Finger
5032,Cutter
5033,Curveball
5034,4-Seam Fastball
5035,4-Seam Fastball
5036,Split-Finger
5037,4-Seam Fastball
5038,4-Seam Fastball
5039,4-Seam Fastball
5040,Curveball
5041,4-Seam Fastball
5042,Curveball
5043,Cutter
5044,4-Seam Fastball
5045,Slider
5046,Curveball
5047,4-Seam Fastball
5048,Cutter
5049,Cutter
5050,Curveball
5051,Curveball
5052,Slider
5053,4-Seam Fastball
5054,Slider
5055,Curveball
5056,Split-Finger
5057,Split-Finger
5058,4-Seam Fastball
5059,4-Seam Fastball
5060,Cutter
5061,4-Seam Fastball
5062,Curveball
5063,Split-Finger
5064,4-Seam Fastball
5065,Curveball
5066,Cutter
5067,4-Seam Fastball
5068,4-Seam Fastball
5069,Split-Finger
5070,Curveball
5071,Curveball
5072,4-Seam Fastball
5073,Slider
5074,Curveball
5075,Split-Finger
5076,Cutter
5077,Split-Finger
5078,Cutter
5079,Curveball
5080,4-Seam Fastball
5081,Slider
5082,Curveball
5083,4-Seam Fastball
5084,Split-Finger
5085,4-Seam Fastball
5086,Curveball
5087,Slider
5088,Split-Finger
5089,4-Seam Fastball
5090,4-Seam Fastball
5091,Curveball
5092,Cutter
5093,4-Seam Fastball
5094,Curveball
5095,Slider
5096,4-Seam Fastball
5097,4-Seam Fastball
5098,4-Seam Fastball
5099,4-Seam Fastball
5100,4-Seam Fastball
5101,Split-Finger
5102,Split-Finger
5103,4-Seam Fastball
5104,Slider
5105,Split-Finger
5106,4-Seam Fastball
5107,Split-Finger
5108,4-Seam Fastball
5109,Slider
5110,Split-Finger
5111,4-Seam Fastball
5112,Cutter
5113,4-Seam Fastball
5114,4-Seam Fastball
5115,Slider
5116,4-Seam Fastball
5117,Curveball
5118,4-Seam Fastball
5119,Cutter
5120,Slider
5121,4-Seam Fastball
5122,Split-Finger
5123,4-Seam Fastball
5124,Cutter
5125,Cutter
5126,Curveball
5127,4-Seam Fastball
5128,4-Seam Fastball
5129,Curveball
5130,Curveball
5131,Cutter
5132,Slider
5133,Split-Finger
5134,Split-Finger
5135,4-Seam Fastball
5136,Split-Finger
5137,4-Seam Fastball
5138,Slider
5139,4-Seam Fastball
5140,Cutter
5141,Curveball
5142,4-Seam Fastball
5143,Split-Finger
5144,Split-Finger
5145,4-Seam Fastball
5146,4-Seam Fastball
5147,Curveball
5148,4-Seam Fastball
5149,Split-Finger
5150,4-Seam Fastball
5151,Curveball
5152,Cutter
5153,Split-Finger
5154,4-Seam Fastball
5155,Curveball
5156,4-Seam Fastball
5157,Curveball
5158,Slider
5159,4-Seam Fastball
5160,Slider
5161,Curveball
5162,4-Seam Fastball
5163,Split-Finger
5164,Cutter
5165,Slider
5166,4-Seam Fastball
5167,Curveball
5168,4-Seam Fastball
5169,4-Seam Fastball
5170,4-Seam Fastball
5171,4-Seam Fastball
5172,Cutter
5173,Curveball
5174,4-Seam Fastball
5175,4-Seam Fastball
5176,4-Seam Fastball
5177,4-Seam Fastball
5178,Split-Finger
5179,Split-Finger
5180,4-Seam Fastball
5181,Curveball
5182,Curveball
5183,Curveball
5184,4-Seam Fastball
5185,Split-Finger
5186,4-Seam Fastball
5187,Slider
5188,4-Seam Fastball
5189,4-Seam Fastball
5190,Cutter
5191,Split-Finger
5192,Split-Finger
5193,4-Seam Fastball
5194,4-Seam Fastball
5195,4-Seam Fastball
5196,Split-Finger
5197,Curveball
5198,4-Seam Fastball
5199,4-Seam Fastball
5200,4-Seam Fastball
5201,Split-Finger
5202,Slider
5203,4-Seam Fastball
5204,4-Seam Fastball
5205,Split-Finger
5206,4-Seam Fastball
5207,Curveball
5208,4-Seam Fastball
5209,Curveball
5210,Split-Finger
5211,Split-Finger
5212,Curveball
5213,4-Seam Fastball
5214,Slider
5215,4-Seam Fastball
5216,4-Seam Fastball
5217,4-Seam Fastball
5218,Split-Finger
5219,4-Seam Fastball
5220,4-Seam Fastball
5221,4-Seam Fastball
5222,Slider
5223,4-Seam Fastball
5224,4-Seam Fastball
5225,Slider
5226,Slider
5227,4-Seam Fastball
5228,Curveball
5229,4-Seam Fastball
5230,4-Seam Fastball
5231,Curveball
5232,Curveball
5233,Split-Finger
5234,4-Seam Fastball
5235,4-Seam Fastball
5236,Slider
5237,Curveball
5238,Curveball
5239,Split-Finger
5240,4-Seam Fastball
5241,Curveball
5242,Split-Finger
5243,Slider
5244,4-Seam Fastball
5245,Slider
5246,Cutter
5247,Slider
5248,Slider
5249,Slider
5250,4-Seam Fastball
5251,4-Seam Fastball
5252,4-Seam Fastball
5253,4-Seam Fastball
5254,Curveball
5255,Slider
5256,Split-Finger
5257,Split-Finger
5258,4-Seam Fastball
5259,Curveball
5260,Slider
5261,Split-Finger
5262,4-Seam Fastball
